2023-07-23 11:32:27,216 INFO    MainThread:62220 [wandb_setup.py:_flush():76] Current SDK version is 0.15.5
2023-07-23 11:37:46,134 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:37:46,134 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:38:13,024 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:38:17,245 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:38:17,245 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:38:35,868 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:38:39,160 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:38:39,160 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:39:29,418 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:39:33,656 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:39:33,656 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:39:35,690 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:39:35,692 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:39:35,692 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:39:58,307 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:39:58,312 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:39:58,312 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:40:01,946 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:40:01,950 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:40:01,951 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:40:30,201 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:40:34,150 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:40:34,150 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:40:53,907 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:40:53,915 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:40:53,917 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:41:43,669 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:41:49,060 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:41:49,061 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:42:16,216 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:42:16,219 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:42:16,219 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:42:17,071 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:42:18,993 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:42:18,993 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 11:42:21,738 INFO    MainThread:62220 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 11:42:21,741 INFO    MainThread:62220 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 11:42:21,741 INFO    MainThread:62220 [wandb_init.py:_pause_backend():418] pausing backend
