2023-07-23 21:18:51,736 INFO    StreamThr :11553 [internal.py:wandb_internal():86] W&B internal server running at pid: 11553, started at: 2023-07-23 21:18:51.736032
2023-07-23 21:18:53,402 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:18:53,402 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 5
2023-07-23 21:18:53,402 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 6
2023-07-23 21:18:53,402 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:18:53,402 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-23 21:18:53,402 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:18:53,402 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 6
2023-07-23 21:18:53,403 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: status_report
2023-07-23 21:18:53,539 INFO    Thread-12 :11553 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/wandb-summary.json
2023-07-23 21:18:53,539 INFO    Thread-12 :11553 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/output.log
2023-07-23 21:18:53,539 INFO    Thread-12 :11553 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/wandb-metadata.json
2023-07-23 21:18:53,539 INFO    Thread-12 :11553 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/requirements.txt
2023-07-23 21:18:53,796 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 7
2023-07-23 21:18:53,796 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:18:53,796 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-23 21:18:53,796 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:18:53,796 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 7
2023-07-23 21:18:53,917 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-23 21:18:54,147 INFO    wandb-upload_0:11553 [upload_job.py:push():133] Uploaded file /var/folders/6q/7008j6wx7dxg5_cl11vtq8zr0000gn/T/tmpfd8ls6l8wandb/eecn1tu3-wandb-metadata.json
2023-07-23 21:18:54,544 INFO    Thread-12 :11553 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/config.yaml
2023-07-23 21:18:55,411 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 8
2023-07-23 21:18:55,412 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: poll_exit
2023-07-23 21:18:55,412 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:18:55,412 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-23 21:18:55,412 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:18:55,413 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 8
2023-07-23 21:18:55,413 INFO    SenderThread:11553 [job_builder.py:build():240] Attempting to build job artifact
2023-07-23 21:18:55,413 INFO    SenderThread:11553 [job_builder.py:build():264] is repo sourced job
2023-07-23 21:18:55,416 INFO    SenderThread:11553 [job_builder.py:build():305] adding wandb-job metadata file
2023-07-23 21:18:55,419 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 9
2023-07-23 21:18:55,419 DEBUG   SenderThread:11553 [sender.py:send():369] send: artifact
2023-07-23 21:18:55,419 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:18:55,419 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-23 21:18:55,548 INFO    Thread-12 :11553 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/output.log
2023-07-23 21:18:57,801 INFO    wandb-upload_0:11553 [upload_job.py:push():91] Uploaded file /Users/sanchaythalnerkar/Library/Application Support/wandb/artifacts/staging/tmpl9zsjxp8
2023-07-23 21:18:57,830 INFO    wandb-upload_1:11553 [upload_job.py:push():91] Uploaded file /Users/sanchaythalnerkar/Library/Application Support/wandb/artifacts/staging/tmpkii_x628
2023-07-23 21:18:58,935 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: keepalive
2023-07-23 21:18:59,673 INFO    SenderThread:11553 [sender.py:send_artifact():1450] sent artifact job-https___github.com_Sanchay-T_VertexAI-Hackathon.git_agent_claudefinal.py - {'id': 'QXJ0aWZhY3Q6NTIwMzQ4NDEz', 'digest': '1effef74d53e638631f6127f3293d402', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg1MDc4NjEx', 'latestArtifact': None}, 'version': 'latest'}
2023-07-23 21:18:59,673 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:18:59,673 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: status_report
2023-07-23 21:18:59,673 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 9
2023-07-23 21:18:59,674 INFO    SenderThread:11553 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-23 21:19:00,567 INFO    SenderThread:11553 [dir_watcher.py:finish():389] scan: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files
2023-07-23 21:19:00,568 INFO    SenderThread:11553 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/requirements.txt requirements.txt
2023-07-23 21:19:00,568 INFO    SenderThread:11553 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/output.log output.log
2023-07-23 21:19:00,570 INFO    SenderThread:11553 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/config.yaml config.yaml
2023-07-23 21:19:00,572 INFO    SenderThread:11553 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/wandb-summary.json wandb-summary.json
2023-07-23 21:19:00,575 INFO    SenderThread:11553 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/wandb-metadata.json wandb-metadata.json
2023-07-23 21:19:00,576 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 10
2023-07-23 21:19:00,576 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:19:00,576 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-23 21:19:00,578 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:19:00,578 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 10
2023-07-23 21:19:00,578 INFO    SenderThread:11553 [file_pusher.py:finish():159] shutting down file pusher
2023-07-23 21:19:01,284 INFO    wandb-upload_1:11553 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/output.log
2023-07-23 21:19:01,345 INFO    wandb-upload_0:11553 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/requirements.txt
2023-07-23 21:19:01,382 INFO    wandb-upload_2:11553 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/config.yaml
2023-07-23 21:19:01,390 INFO    wandb-upload_3:11553 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/files/wandb-summary.json
2023-07-23 21:19:01,594 INFO    Thread-11 (_thread_body):11553 [sender.py:transition_state():602] send defer: 11
2023-07-23 21:19:01,594 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:19:01,594 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-23 21:19:01,594 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:19:01,594 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 11
2023-07-23 21:19:01,594 INFO    SenderThread:11553 [file_pusher.py:join():164] waiting for file pusher
2023-07-23 21:19:01,594 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 12
2023-07-23 21:19:01,594 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:19:01,594 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-23 21:19:01,594 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:19:01,594 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 12
2023-07-23 21:19:01,938 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 13
2023-07-23 21:19:01,938 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:19:01,938 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-23 21:19:01,939 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:19:01,939 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 13
2023-07-23 21:19:01,939 INFO    SenderThread:11553 [sender.py:transition_state():602] send defer: 14
2023-07-23 21:19:01,939 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:19:01,939 INFO    HandlerThread:11553 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-23 21:19:01,939 DEBUG   SenderThread:11553 [sender.py:send():369] send: final
2023-07-23 21:19:01,939 DEBUG   SenderThread:11553 [sender.py:send():369] send: footer
2023-07-23 21:19:01,939 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: defer
2023-07-23 21:19:01,939 INFO    SenderThread:11553 [sender.py:send_request_defer():598] handle sender defer: 14
2023-07-23 21:19:01,939 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-23 21:19:01,939 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: poll_exit
2023-07-23 21:19:01,939 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: server_info
2023-07-23 21:19:01,939 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: get_summary
2023-07-23 21:19:01,939 DEBUG   SenderThread:11553 [sender.py:send_request():396] send_request: server_info
2023-07-23 21:19:01,940 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-23 21:19:02,226 DEBUG   HandlerThread:11553 [handler.py:handle_request():144] handle_request: shutdown
2023-07-23 21:19:02,227 INFO    HandlerThread:11553 [handler.py:finish():854] shutting down handler
2023-07-23 21:19:02,944 INFO    WriterThread:11553 [datastore.py:close():298] close: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_211851-kbomr0zv/run-kbomr0zv.wandb
2023-07-23 21:19:03,231 INFO    SenderThread:11553 [sender.py:finish():1526] shutting down sender
2023-07-23 21:19:03,231 INFO    SenderThread:11553 [file_pusher.py:finish():159] shutting down file pusher
2023-07-23 21:19:03,231 INFO    SenderThread:11553 [file_pusher.py:join():164] waiting for file pusher
