2023-07-23 12:45:02,059 INFO    MainThread:67263 [wandb_setup.py:_flush():76] Current SDK version is 0.15.5
2023-07-23 12:50:56,729 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:50:56,730 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:51:06,609 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:51:06,701 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:51:06,701 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:51:13,450 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:51:13,463 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:51:13,463 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:51:23,839 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:51:23,842 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:51:23,842 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:51:28,912 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:51:28,914 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:51:28,914 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:51:34,487 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:51:34,489 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:51:34,490 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:51:39,669 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:51:39,711 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:51:39,711 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:51:44,081 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:51:44,085 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:51:44,085 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:52:12,400 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:52:12,401 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:52:12,402 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:52:14,980 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:52:48,381 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:52:48,381 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:54:22,256 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:54:22,261 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:54:22,262 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:54:48,614 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:54:48,725 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:54:48,725 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:54:56,163 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:54:56,167 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:54:56,167 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:55:05,050 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:55:05,054 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:55:05,054 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:55:26,180 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:55:26,183 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:55:26,183 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:55:28,951 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:55:28,953 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:55:28,953 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:58:50,456 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:58:50,523 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:58:50,523 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:58:57,643 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:58:57,651 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:58:57,651 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:00,152 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:00,158 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:00,159 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:06,870 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:06,925 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:06,925 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:13,906 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:13,913 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:13,913 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:18,258 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:18,264 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:18,265 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:25,074 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:25,077 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:25,078 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:31,420 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:31,427 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:31,427 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:37,738 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:37,739 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:37,739 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:43,801 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:43,804 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:43,804 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:45,535 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 12:59:45,627 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 12:59:45,627 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 12:59:47,404 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 13:00:10,362 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 13:00:10,363 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 13:00:10,382 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 13:00:10,385 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 13:00:10,385 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 13:00:19,455 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 13:00:19,466 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 13:00:19,466 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 13:01:00,870 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 13:01:00,871 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 13:01:00,873 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 13:01:04,402 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 13:01:04,403 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 13:01:04,403 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 13:01:09,329 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 13:01:44,344 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 13:01:44,344 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
2023-07-23 13:01:44,352 INFO    MainThread:67263 [wandb_init.py:_resume_backend():423] resuming backend
2023-07-23 13:01:44,354 INFO    MainThread:67263 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-07-23 13:01:44,354 INFO    MainThread:67263 [wandb_init.py:_pause_backend():418] pausing backend
