2023-07-23 21:20:57,001 INFO    StreamThr :11919 [internal.py:wandb_internal():86] W&B internal server running at pid: 11919, started at: 2023-07-23 21:20:57.000834
2023-07-23 21:20:58,107 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 2
2023-07-23 21:20:58,107 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:20:58,107 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 2
2023-07-23 21:20:58,107 INFO    HandlerThread:11919 [system_monitor.py:finish():190] Stopping system monitor
2023-07-23 21:20:58,107 DEBUG   SystemMonitor:11919 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-23 21:20:58,107 INFO    HandlerThread:11919 [interfaces.py:finish():202] Joined cpu monitor
2023-07-23 21:20:58,107 DEBUG   SystemMonitor:11919 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-07-23 21:20:58,107 INFO    HandlerThread:11919 [interfaces.py:finish():202] Joined disk monitor
2023-07-23 21:20:58,107 DEBUG   SystemMonitor:11919 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-07-23 21:20:58,261 INFO    HandlerThread:11919 [interfaces.py:finish():202] Joined gpuapple monitor
2023-07-23 21:20:58,262 INFO    HandlerThread:11919 [interfaces.py:finish():202] Joined memory monitor
2023-07-23 21:20:58,262 INFO    HandlerThread:11919 [interfaces.py:finish():202] Joined network monitor
2023-07-23 21:20:58,262 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:20:58,262 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 2
2023-07-23 21:20:58,262 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 3
2023-07-23 21:20:58,263 DEBUG   SenderThread:11919 [sender.py:send():369] send: telemetry
2023-07-23 21:20:58,263 DEBUG   SenderThread:11919 [sender.py:send():369] send: stats
2023-07-23 21:20:58,263 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:20:58,263 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 3
2023-07-23 21:20:58,263 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 3
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 4
2023-07-23 21:20:58,263 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:20:58,263 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 4
2023-07-23 21:20:58,263 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 4
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 5
2023-07-23 21:20:58,263 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:20:58,263 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 5
2023-07-23 21:20:58,263 DEBUG   SenderThread:11919 [sender.py:send():369] send: summary
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-23 21:20:58,263 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 5
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 6
2023-07-23 21:20:58,263 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:20:58,263 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-23 21:20:58,263 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:20:58,263 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 6
2023-07-23 21:20:58,265 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: status_report
2023-07-23 21:20:58,544 INFO    wandb-upload_0:11919 [upload_job.py:push():133] Uploaded file /var/folders/6q/7008j6wx7dxg5_cl11vtq8zr0000gn/T/tmp1ltmqxncwandb/mu910uc0-wandb-metadata.json
2023-07-23 21:20:58,606 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 7
2023-07-23 21:20:58,606 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:20:58,606 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-23 21:20:58,606 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:20:58,606 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 7
2023-07-23 21:20:58,718 INFO    Thread-12 :11919 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/config.yaml
2023-07-23 21:20:58,719 INFO    Thread-12 :11919 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/wandb-summary.json
2023-07-23 21:20:58,719 INFO    Thread-12 :11919 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/requirements.txt
2023-07-23 21:20:58,719 INFO    Thread-12 :11919 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/wandb-metadata.json
2023-07-23 21:20:58,719 INFO    Thread-12 :11919 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/output.log
2023-07-23 21:20:58,795 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-23 21:21:00,113 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 8
2023-07-23 21:21:00,113 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: poll_exit
2023-07-23 21:21:00,113 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:21:00,113 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-23 21:21:00,113 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:21:00,113 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 8
2023-07-23 21:21:00,113 INFO    SenderThread:11919 [job_builder.py:build():240] Attempting to build job artifact
2023-07-23 21:21:00,113 INFO    SenderThread:11919 [job_builder.py:build():264] is repo sourced job
2023-07-23 21:21:00,114 INFO    SenderThread:11919 [job_builder.py:build():305] adding wandb-job metadata file
2023-07-23 21:21:00,115 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 9
2023-07-23 21:21:00,115 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:21:00,115 DEBUG   SenderThread:11919 [sender.py:send():369] send: artifact
2023-07-23 21:21:00,115 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-23 21:21:00,723 INFO    Thread-12 :11919 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/output.log
2023-07-23 21:21:01,857 INFO    SenderThread:11919 [sender.py:send_artifact():1450] sent artifact job-https___github.com_Sanchay-T_VertexAI-Hackathon.git_agent_claudefinal.py - {'id': 'QXJ0aWZhY3Q6NTIwMzQ4NDEz', 'digest': '1effef74d53e638631f6127f3293d402', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Sanchay-T_VertexAI-Hackathon.git_agent_claudefinal.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_Sanchay-T_VertexAI-Hackathon.git_agent_claudefinal.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg1MDc4NjEx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTIwMzQ4NDEz', 'versionIndex': 0}}, 'version': 'v0'}
2023-07-23 21:21:01,857 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:21:01,857 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 9
2023-07-23 21:21:01,858 INFO    SenderThread:11919 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-23 21:21:02,728 INFO    SenderThread:11919 [dir_watcher.py:finish():389] scan: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files
2023-07-23 21:21:02,729 INFO    SenderThread:11919 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/requirements.txt requirements.txt
2023-07-23 21:21:02,729 INFO    SenderThread:11919 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/output.log output.log
2023-07-23 21:21:02,731 INFO    SenderThread:11919 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/config.yaml config.yaml
2023-07-23 21:21:02,734 INFO    SenderThread:11919 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/wandb-summary.json wandb-summary.json
2023-07-23 21:21:02,737 INFO    SenderThread:11919 [dir_watcher.py:finish():403] scan save: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/wandb-metadata.json wandb-metadata.json
2023-07-23 21:21:02,737 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 10
2023-07-23 21:21:02,739 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:21:02,739 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-23 21:21:02,740 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:21:02,740 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 10
2023-07-23 21:21:02,740 INFO    SenderThread:11919 [file_pusher.py:finish():159] shutting down file pusher
2023-07-23 21:21:03,423 INFO    wandb-upload_0:11919 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/requirements.txt
2023-07-23 21:21:03,500 INFO    wandb-upload_3:11919 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/wandb-summary.json
2023-07-23 21:21:03,536 INFO    wandb-upload_2:11919 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/config.yaml
2023-07-23 21:21:03,552 INFO    wandb-upload_1:11919 [upload_job.py:push():133] Uploaded file /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/files/output.log
2023-07-23 21:21:03,757 INFO    Thread-11 (_thread_body):11919 [sender.py:transition_state():602] send defer: 11
2023-07-23 21:21:03,757 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:21:03,758 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-23 21:21:03,758 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:21:03,758 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 11
2023-07-23 21:21:03,758 INFO    SenderThread:11919 [file_pusher.py:join():164] waiting for file pusher
2023-07-23 21:21:03,759 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 12
2023-07-23 21:21:03,759 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:21:03,759 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-23 21:21:03,759 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:21:03,759 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 12
2023-07-23 21:21:03,812 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: keepalive
2023-07-23 21:21:04,068 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 13
2023-07-23 21:21:04,069 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:21:04,069 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-23 21:21:04,069 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:21:04,069 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 13
2023-07-23 21:21:04,069 INFO    SenderThread:11919 [sender.py:transition_state():602] send defer: 14
2023-07-23 21:21:04,069 DEBUG   SenderThread:11919 [sender.py:send():369] send: final
2023-07-23 21:21:04,070 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: defer
2023-07-23 21:21:04,070 DEBUG   SenderThread:11919 [sender.py:send():369] send: footer
2023-07-23 21:21:04,070 INFO    HandlerThread:11919 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-23 21:21:04,070 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: defer
2023-07-23 21:21:04,070 INFO    SenderThread:11919 [sender.py:send_request_defer():598] handle sender defer: 14
2023-07-23 21:21:04,071 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-23 21:21:04,071 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: server_info
2023-07-23 21:21:04,071 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: poll_exit
2023-07-23 21:21:04,071 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: get_summary
2023-07-23 21:21:04,072 DEBUG   SenderThread:11919 [sender.py:send_request():396] send_request: server_info
2023-07-23 21:21:04,072 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-23 21:21:04,408 DEBUG   HandlerThread:11919 [handler.py:handle_request():144] handle_request: shutdown
2023-07-23 21:21:04,408 INFO    HandlerThread:11919 [handler.py:finish():854] shutting down handler
2023-07-23 21:21:05,076 INFO    WriterThread:11919 [datastore.py:close():298] close: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_212056-dx1srkvy/run-dx1srkvy.wandb
2023-07-23 21:21:05,410 INFO    SenderThread:11919 [sender.py:finish():1526] shutting down sender
2023-07-23 21:21:05,410 INFO    SenderThread:11919 [file_pusher.py:finish():159] shutting down file pusher
2023-07-23 21:21:05,410 INFO    SenderThread:11919 [file_pusher.py:join():164] waiting for file pusher
